SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20210126|46138J734|IUSS|461|INVESCO EXCH-TRADED SELF INDX |32.15
20210126|464287150|ITOT|1622|ISHARES CORE S&P TOTAL U.S. ST|89.34
20210126|464287655|IWM|27147|ISHARES RUSSELL 2000 ETF|214.79
20210126|464287804|IJR|399|ISHARES CORE S&P SM CAP ETF|101.31
20210126|464287879|IJS|16383|ISHARES S&P SMALLCAP 600 VALUE|89.40
20210126|464287887|IJT|302|ISHARES S&P SMALL CAP 600 GROW|126.34
20210126|46435U663|ESML|28824|ISHARES ESG AWARE MSCI USA SMA|36.97
20210126|46436E544|XJR|6539|ISHARES TRESG SCREENED S&P SMA|36.44
20210126|46436E775|STSB|13|ISHARES TR FACTORS US SMALL BL|44.32
20210126|46641Q290|BBSC|5749|JP MORGAN EXC-TRD TR BETABUILD|62.93
20210126|67092P607|NUSC|18001|NUVEEN ESG SMALL-CAP ETF|41.57
20210126|74347R818|SAA|668|PROSHARES ULTRA SMALLCAP600|130.54
20210126|74347R842|UWM|200|PROSHARES ULTRA RUSSELL 2000|107.15
20210126|74347X294|HDG|910|PROSHARES TRUST - PROSHARES HE|51.64
20210126|78464A128|VLU|293|SPDR S&P 1500 VALUE TILT ETF|126.75
20210126|78464A201|SLYG|36271|SPDR S&P 600 SMALL CAP GROWTH |84.42
20210126|78464A300|SLYV|130|SPDR S&P 600 SMALL CAP VALUE E|72.78
20210126|78464A714|XRT|127661|SPDR SERIES TR SPDR S&P RETAIL|76.18
20210126|78464A813|SLY|13962|SPDR S&P 600 SMALL CAP ETF|87.74
20210126|78468R853|SPSM|41463|SPDR PORTFOLIO S&P 600 SMALL C|39.45
20210126|808524607|SCHA|72981|SCHWAB STRATEGIC TR US SMALL-C|96.95
20210126|808524771|FNDX|45|SCHWAB FUNDAMENTAL U S LARGE C|47.33
20210126|808524789|FNDB|605|SCHWAB FUNDAMENTAL U S BROAD M|46.97
20210126|886364405|SFYF|7541|TIDAL ETF TR SOFI 50 ETF|29.67
20210126|921932778|VIOV|562|VANGUARD S&P SMALL CAP 600 VAL|154.31
20210126|921932794|VIOG|182|VANGUARD S&P SMALL CAP 600 GRO|217.39
20210126|921932828|VIOO|220|VANGUARD S&P SMALL CAP 600 ETF|185.09
20210126|92204A108|VCR|5|VANGUARD CONSUMER DISCRETIONAR|294.26
20210126|92206C599|VTHR|4039|VANGUARD RUSSELL 3000 ETF|179.92
20210126|92206C649|VTWV|152|VANGUARD RUSSELL 2000 VALUE ET|125.65
20210126|92206C664|VTWO|80801|VANGUARD RUSSELL 2000 ETF|173.24
20210126|922908611|VBR|214|VANGUARD SMALL-CAP VALUE ETF|151.29
20210126|922908652|VXF|15327|VANGUARD EXTENDED MARKET ETF|176.00
20210127|025072885|AVUS|1148|AMERICAN CENTY ETF TR AVANTIS |65.53
20210127|25434V104|DFAU|32677|DIMENSIONAL ETF TR|27.14
20210127|25460G815|RETL|1121|DIREXION DAILY RETAIL BULL 3X |178.59
20210127|30151E673|NVQ|3|EXCHANGE LISTED FDS TR QRAFT A|28.65
20210127|316092204|FDIS|93691|FIDELITY COVINGTON TR MSCI CON|76.30
20210127|33939L100|TILT|367|FLEXSHARES TR|150.98
20210127|35473P876|FLQS|499|FRANKLIN TEMPLETON ETF TR LIBE|34.52
20210127|36467W109|GME|1972862|GAMESTOP CORP (HLDG CO) CL A|147.98
20210127|381430602|GSSC|9201|GOLDMAN SACHS ETF TR ACTIVEBET|59.65
20210127|46137V183|EWSC|567|INVESCO|72.40
20210127|46137V480|XSVM|200|INVESCO S&P SMALLCAP VALUE WIT|41.74
20210127|46137V613|PRF|749|INVESCO EXCHANGE-TRADED FD TR |139.79
20210127|46138E180|PSCD|5596|INVESCO S&P SMALLCAP CONSUMER |99.10
20210127|46138E453|PBSM|5452|INVESCO ETF TR II PUREBETA MSC|36.07
20210127|46138G664|RWJ|549|INVESCO EXCHANGE-TRADED FD TR |99.19
20210127|46138J593|OMFS|569|INVESCO EXCHANGE-TRADED SELF-I|37.17
20210127|464287630|IWN|582|ISHARES RUSSELL2000 VAL ETF|142.82
20210127|464287655|IWM|9882|ISHARES RUSSELL 2000 ETF|213.30
20210127|464287804|IJR|6068|ISHARES CORE S&P SM CAP ETF|101.32
20210127|464287879|IJS|8625|ISHARES S&P SMALLCAP 600 VALUE|89.47
20210127|464287887|IJT|19146|ISHARES S&P SMALL CAP 600 GROW|126.05
20210127|464288869|IWC|2589|RUSSELL MICRO CAP ETF|137.04
20210127|46435U663|ESML|39287|ISHARES ESG AWARE MSCI USA SMA|36.77
20210127|46436E544|XJR|251|ISHARES TRESG SCREENED S&P SMA|36.45
20210127|46436E775|STSB|321|ISHARES TR FACTORS US SMALL BL|44.26
20210127|46641Q290|BBSC|5632|JP MORGAN EXC-TRD TR BETABUILD|62.61
20210127|67092P607|NUSC|92558|NUVEEN ESG SMALL-CAP ETF|41.51
20210127|74347R818|SAA|4817|PROSHARES ULTRA SMALLCAP600|130.60
20210127|74347X294|HDG|1026|PROSHARES TRUST - PROSHARES HE|51.62
20210127|78464A128|VLU|659|SPDR S&P 1500 VALUE TILT ETF|126.25
20210127|78464A201|SLYG|1027|SPDR S&P 600 SMALL CAP GROWTH |84.36
20210127|78464A714|XRT|80112|SPDR SERIES TR SPDR S&P RETAIL|81.43
20210127|78468R853|SPSM|47261|SPDR PORTFOLIO S&P 600 SMALL C|39.44
20210127|808524102|SCHB|2549|SCHWAB STRATEGIC TR US BROAD M|93.85
20210127|808524607|SCHA|746|SCHWAB STRATEGIC TR US SMALL-C|96.25
20210127|808524771|FNDX|24|SCHWAB FUNDAMENTAL U S LARGE C|47.46
20210127|87166N304|SSLY|30|SYNTAX ETF TR STRATIFIED SMALL|48.47
20210127|886364405|SFYF|13395|TIDAL ETF TR SOFI 50 ETF|29.80
20210127|921932778|VIOV|50|VANGUARD S&P SMALL CAP 600 VAL|154.45
20210127|921932794|VIOG|308|VANGUARD S&P SMALL CAP 600 GRO|217.10
20210127|92204A108|VCR|14|VANGUARD CONSUMER DISCRETIONAR|294.46
20210127|92206C599|VTHR|2756|VANGUARD RUSSELL 3000 ETF|179.50
20210127|922908652|VXF|5215|VANGUARD EXTENDED MARKET ETF|174.18
20210127|922908751|VB|274|VANGUARD SMALL-CAP ETF|205.77
20210127|922908769|VTI|496|VANGUARD TOTAL STOCK MARKET ET|200.73
20210128|025072885|AVUS|26582|AMERICAN CENTY ETF TR AVANTIS |63.90
20210128|25434V104|DFAU|13527|DIMENSIONAL ETF TR|26.44
20210128|25460G815|RETL|981|DIREXION DAILY RETAIL BULL 3X |241.83
20210128|26924G706|GAMR|392|ETF MANAGERS TR WEDBUSH ETFMG |110.01
20210128|30151E673|NVQ|3|EXCHANGE LISTED FDS TR QRAFT A|27.92
20210128|316092204|FDIS|91547|FIDELITY COVINGTON TR MSCI CON|74.47
20210128|35473P876|FLQS|499|FRANKLIN TEMPLETON ETF TR LIBE|34.36
20210128|36467W109|GME|1032986|GAMESTOP CORP (HLDG CO) CL A|347.51
20210128|381430602|GSSC|7516|GOLDMAN SACHS ETF TR ACTIVEBET|59.16
20210128|46137V183|EWSC|725|INVESCO|73.00
20210128|46137V480|XSVM|153|INVESCO S&P SMALLCAP VALUE WIT|44.79
20210128|46137V613|PRF|136|INVESCO EXCHANGE-TRADED FD TR |139.22
20210128|46138E180|PSCD|8886|INVESCO S&P SMALLCAP CONSUMER |108.41
20210128|46138E453|PBSM|7786|INVESCO ETF TR II PUREBETA MSC|35.26
20210128|46138G664|RWJ|2010|INVESCO EXCHANGE-TRADED FD TR |106.94
20210128|46138J593|OMFS|315|INVESCO EXCHANGE-TRADED SELF-I|36.62
20210128|464287150|ITOT|5361|ISHARES CORE S&P TOTAL U.S. ST|86.82
20210128|464287630|IWN|634|ISHARES RUSSELL2000 VAL ETF|141.12
20210128|464287689|IWV|100|ISHARES RUSSELL 3000 ETF|224.87
20210128|464287804|IJR|50|ISHARES CORE S&P SM CAP ETF|101.04
20210128|464287879|IJS|6230|ISHARES S&P SMALLCAP 600 VALUE|89.38
20210128|464287887|IJT|26646|ISHARES S&P SMALL CAP 600 GROW|125.42
20210128|464288869|IWC|14159|RUSSELL MICRO CAP ETF|137.53
20210128|46435U663|ESML|78877|ISHARES ESG AWARE MSCI USA SMA|36.15
20210128|46436E544|XJR|686|ISHARES TRESG SCREENED S&P SMA|36.31
20210128|46436E775|STSB|469|ISHARES TR FACTORS US SMALL BL|43.59
20210128|46641Q290|BBSC|5632|JP MORGAN EXC-TRD TR BETABUILD|61.99
20210128|67092P607|NUSC|177848|NUVEEN ESG SMALL-CAP ETF|41.16
20210128|74347R818|SAA|4554|PROSHARES ULTRA SMALLCAP600|130.03
20210128|74347X294|HDG|18267|PROSHARES TRUST - PROSHARES HE|51.24
20210128|78464A128|VLU|841|SPDR S&P 1500 VALUE TILT ETF|123.33
20210128|78464A201|SLYG|779|SPDR S&P 600 SMALL CAP GROWTH |83.92
20210128|78464A714|XRT|385651|SPDR SERIES TR SPDR S&P RETAIL|91.23
20210128|78468R853|SPSM|16423|SPDR PORTFOLIO S&P 600 SMALL C|39.31
20210128|808524789|FNDB|197|SCHWAB FUNDAMENTAL U S BROAD M|46.82
20210128|87166N304|SSLY|30|SYNTAX ETF TR STRATIFIED SMALL|49.34
20210128|886364405|SFYF|19421|TIDAL ETF TR SOFI 50 ETF|29.27
20210128|921932794|VIOG|302|VANGUARD S&P SMALL CAP 600 GRO|216.22
20210128|921932828|VIOO|1|VANGUARD S&P SMALL CAP 600 ETF|184.41
20210128|92204A108|VCR|4207|VANGUARD CONSUMER DISCRETIONAR|288.01
20210128|92206C599|VTHR|4685|VANGUARD RUSSELL 3000 ETF|174.83
20210128|92206C664|VTWO|17251|VANGUARD RUSSELL 2000 ETF|168.90
20210128|922908769|VTI|22561|VANGUARD TOTAL STOCK MARKET ET|195.91
20210129|025072885|AVUS|4732|AMERICAN CENTY ETF TR AVANTIS |64.59
20210129|132061201|SYLD|399|CAMBRIA SHAREHOLDER YLD ETF|51.69
20210129|25434V104|DFAU|4329|DIMENSIONAL ETF TR|26.69
20210129|26924G706|GAMR|1163|ETF MANAGERS TR WEDBUSH ETFMG |97.98
20210129|30151E673|NVQ|3|EXCHANGE LISTED FDS TR QRAFT A|28.24
20210129|316092204|FDIS|551|FIDELITY COVINGTON TR MSCI CON|74.37
20210129|35473P876|FLQS|498|FRANKLIN TEMPLETON ETF TR LIBE|33.93
20210129|36467W109|GME|138179|GAMESTOP CORP (HLDG CO) CL A|193.60
20210129|381430602|GSSC|5604|GOLDMAN SACHS ETF TR ACTIVEBET|58.60
20210129|46137V183|EWSC|1082|INVESCO|71.69
20210129|46137V613|PRF|18759|INVESCO EXCHANGE-TRADED FD TR |138.16
20210129|46138E180|PSCD|1136|INVESCO S&P SMALLCAP CONSUMER |99.20
20210129|46138E453|PBSM|17926|INVESCO ETF TR II PUREBETA MSC|35.44
20210129|46138J593|OMFS|161|INVESCO EXCHANGE-TRADED SELF-I|36.30
20210129|464287150|ITOT|9362|ISHARES CORE S&P TOTAL U.S. ST|87.61
20210129|464287630|IWN|36020|ISHARES RUSSELL2000 VAL ETF|140.26
20210129|464287655|IWM|21294|ISHARES RUSSELL 2000 ETF|208.72
20210129|464287879|IJS|23171|ISHARES S&P SMALLCAP 600 VALUE|87.44
20210129|464287887|IJT|46438|ISHARES S&P SMALL CAP 600 GROW|123.06
20210129|464288869|IWC|19291|RUSSELL MICRO CAP ETF|134.49
20210129|46435U663|ESML|32569|ISHARES ESG AWARE MSCI USA SMA|36.09
20210129|46436E544|XJR|402|ISHARES TRESG SCREENED S&P SMA|35.66
20210129|46436E775|STSB|469|ISHARES TR FACTORS US SMALL BL|43.50
20210129|46641Q290|BBSC|5634|JP MORGAN EXC-TRD TR BETABUILD|61.49
20210129|67092P607|NUSC|169188|NUVEEN ESG SMALL-CAP ETF|40.93
20210129|74347R818|SAA|10|PROSHARES ULTRA SMALLCAP600|125.17
20210129|74347R842|UWM|744|PROSHARES ULTRA RUSSELL 2000|101.15
20210129|74347X294|HDG|12186|PROSHARES TRUST - PROSHARES HE|51.29
20210129|74347X799|URTY|362|PROSHARES TRUST PROSHRS ULTRAP|93.65
20210129|78464A128|VLU|1470|SPDR S&P 1500 VALUE TILT ETF|124.82
20210129|78464A201|SLYG|896|SPDR S&P 600 SMALL CAP GROWTH |82.55
20210129|78464A714|XRT|2218348|SPDR SERIES TR SPDR S&P RETAIL|82.97
20210129|78464A805|SPTM|5|SPDR PORTFOLIO S&P 1500 COMPOS|46.67
20210129|78464A813|SLY|24323|SPDR S&P 600 SMALL CAP ETF|85.69
20210129|78468R853|SPSM|9526|SPDR PORTFOLIO S&P 600 SMALL C|38.60
20210129|808524102|SCHB|6593|SCHWAB STRATEGIC TR US BROAD M|92.39
20210129|808524607|SCHA|10022|SCHWAB STRATEGIC TR US SMALL-C|94.26
20210129|808524789|FNDB|300|SCHWAB FUNDAMENTAL U S BROAD M|46.65
20210129|87166N304|SSLY|30|SYNTAX ETF TR STRATIFIED SMALL|47.68
20210129|92204A108|VCR|5263|VANGUARD CONSUMER DISCRETIONAR|287.36
20210129|92206C599|VTHR|4033|VANGUARD RUSSELL 3000 ETF|176.67
20210129|92206C649|VTWV|2002|VANGUARD RUSSELL 2000 VALUE ET|122.92
20210129|92206C664|VTWO|17670|VANGUARD RUSSELL 2000 ETF|168.72
20210129|922908611|VBR|9|VANGUARD SMALL-CAP VALUE ETF|147.88
20210129|922908652|VXF|46746|VANGUARD EXTENDED MARKET ETF|171.83
20210129|922908751|VB|4195|VANGUARD SMALL-CAP ETF|202.26
20210129|922908769|VTI|1064|VANGUARD TOTAL STOCK MARKET ET|197.45
20210201|025072885|AVUS|51071|AMERICAN CENTY ETF TR AVANTIS |63.33
20210201|25460G815|RETL|808|DIREXION DAILY RETAIL BULL 3X |204.14
20210201|30151E673|NVQ|3|EXCHANGE LISTED FDS TR QRAFT A|27.86
20210201|316092204|FDIS|77|FIDELITY COVINGTON TR MSCI CON|73.23
20210201|33939L100|TILT|100|FLEXSHARES TR|146.68
20210201|35473P876|FLQS|258|FRANKLIN TEMPLETON ETF TR LIBE|33.58
20210201|36467W109|GME|10975|GAMESTOP CORP (HLDG CO) CL A|325.00
20210201|381430602|GSSC|56|GOLDMAN SACHS ETF TR ACTIVEBET|57.76
20210201|46137V183|EWSC|5928|INVESCO|70.96
20210201|46137V480|XSVM|701|INVESCO S&P SMALLCAP VALUE WIT|43.08
20210201|46138E180|PSCD|163|INVESCO S&P SMALLCAP CONSUMER |103.04
20210201|46138E453|PBSM|46877|INVESCO ETF TR II PUREBETA MSC|34.86
20210201|46138G664|RWJ|1|INVESCO EXCHANGE-TRADED FD TR |101.62
20210201|46138J593|OMFS|318|INVESCO EXCHANGE-TRADED SELF-I|35.95
20210201|464287150|ITOT|4976|ISHARES CORE S&P TOTAL U.S. ST|85.99
20210201|464287630|IWN|951|ISHARES RUSSELL2000 VAL ETF|138.40
20210201|464287655|IWM|138013|ISHARES RUSSELL 2000 ETF|205.56
20210201|464287804|IJR|304|ISHARES CORE S&P SM CAP ETF|97.57
20210201|464287879|IJS|28597|ISHARES S&P SMALLCAP 600 VALUE|86.39
20210201|464287887|IJT|57792|ISHARES S&P SMALL CAP 600 GROW|121.28
20210201|464288570|DSI|468|ISHARES MSCI KLD 400 SOCIAL ET|70.80
20210201|464288869|IWC|11775|RUSSELL MICRO CAP ETF|135.26
20210201|46435U663|ESML|72691|ISHARES ESG AWARE MSCI USA SMA|35.54
20210201|46436E544|XJR|70|ISHARES TRESG SCREENED S&P SMA|35.21
20210201|46436E775|STSB|469|ISHARES TR FACTORS US SMALL BL|43.03
20210201|46641Q290|BBSC|2527|JP MORGAN EXC-TRD TR BETABUILD|60.88
20210201|74347R818|SAA|11|PROSHARES ULTRA SMALLCAP600|121.81
20210201|74347X294|HDG|10991|PROSHARES TRUST - PROSHARES HE|50.80
20210201|74347X310|RALS|1|PROSHARES TR RAFI LONG/SHORT F|31.65
20210201|74347X799|URTY|4714|PROSHARES TRUST PROSHRS ULTRAP|89.33
20210201|78464A128|VLU|167|SPDR S&P 1500 VALUE TILT ETF|122.16
20210201|78464A201|SLYG|166|SPDR S&P 600 SMALL CAP GROWTH |81.10
20210201|78464A300|SLYV|2210|SPDR S&P 600 SMALL CAP VALUE E|70.37
20210201|78464A714|XRT|1135221|SPDR SERIES TR SPDR S&P RETAIL|88.01
20210201|808524102|SCHB|6701|SCHWAB STRATEGIC TR US BROAD M|90.62
20210201|808524607|SCHA|916|SCHWAB STRATEGIC TR US SMALL-C|92.54
20210201|808524771|FNDX|1762|SCHWAB FUNDAMENTAL U S LARGE C|46.52
20210201|87166N304|SSLY|31|SYNTAX ETF TR STRATIFIED SMALL|47.66
20210201|921932778|VIOV|55|VANGUARD S&P SMALL CAP 600 VAL|149.38
20210201|921932828|VIOO|1|VANGUARD S&P SMALL CAP 600 ETF|178.25
20210201|92204A108|VCR|17296|VANGUARD CONSUMER DISCRETIONAR|283.29
20210201|92206C599|VTHR|1568|VANGUARD RUSSELL 3000 ETF|173.35
20210201|92206C649|VTWV|1225|VANGUARD RUSSELL 2000 VALUE ET|121.28
20210201|92206C664|VTWO|25004|VANGUARD RUSSELL 2000 ETF|166.00
20210201|922908611|VBR|68489|VANGUARD SMALL-CAP VALUE ETF|145.11
20210201|922908652|VXF|137171|VANGUARD EXTENDED MARKET ETF|169.13
20210201|922908769|VTI|39840|VANGUARD TOTAL STOCK MARKET ET|193.99
20210202|132061201|SYLD|773|CAMBRIA SHAREHOLDER YLD ETF|51.66
20210202|25434V104|DFAU|120397|DIMENSIONAL ETF TR|26.59
20210202|25460G815|RETL|21004|DIREXION DAILY RETAIL BULL 3X |169.02
20210202|26924G706|GAMR|50|ETF MANAGERS TR WEDBUSH ETFMG |100.17
20210202|30151E673|NVQ|3|EXCHANGE LISTED FDS TR QRAFT A|28.19
20210202|35473P876|FLQS|258|FRANKLIN TEMPLETON ETF TR LIBE|33.97
20210202|36467W109|GME|159298|GAMESTOP CORP (HLDG CO) CL A|225.00
20210202|381430602|GSSC|470|GOLDMAN SACHS ETF TR ACTIVEBET|59.05
20210202|46137V183|EWSC|4170|INVESCO|71.60
20210202|46138E453|PBSM|25488|INVESCO ETF TR II PUREBETA MSC|35.58
20210202|46138G664|RWJ|2918|INVESCO EXCHANGE-TRADED FD TR |99.04
20210202|46138J593|OMFS|278|INVESCO EXCHANGE-TRADED SELF-I|36.89
20210202|46138J734|IUSS|120|INVESCO EXCH-TRADED SELF INDX |32.87
20210202|464287150|ITOT|2|ISHARES CORE S&P TOTAL U.S. ST|87.47
20210202|464287655|IWM|2062475|ISHARES RUSSELL 2000 ETF|210.61
20210202|464287804|IJR|39|ISHARES CORE S&P SM CAP ETF|99.30
20210202|464287879|IJS|261|ISHARES S&P SMALLCAP 600 VALUE|87.55
20210202|464287887|IJT|206|ISHARES S&P SMALL CAP 600 GROW|123.74
20210202|464288570|DSI|2|ISHARES MSCI KLD 400 SOCIAL ET|72.09
20210202|464288869|IWC|12160|RUSSELL MICRO CAP ETF|138.23
20210202|46435U663|ESML|104182|ISHARES ESG AWARE MSCI USA SMA|36.23
20210202|46436E544|XJR|78|ISHARES TRESG SCREENED S&P SMA|35.62
20210202|46436E775|STSB|469|ISHARES TR FACTORS US SMALL BL|43.95
20210202|46641Q290|BBSC|2527|JP MORGAN EXC-TRD TR BETABUILD|62.31
20210202|74347R842|UWM|870|PROSHARES ULTRA RUSSELL 2000|102.91
20210202|74347X294|HDG|10750|PROSHARES TRUST - PROSHARES HE|51.18
20210202|74347X799|URTY|4122|PROSHARES TRUST PROSHRS ULTRAP|95.99
20210202|78464A128|VLU|182|SPDR S&P 1500 VALUE TILT ETF|123.43
20210202|78464A201|SLYG|4932|SPDR S&P 600 SMALL CAP GROWTH |82.78
20210202|78464A300|SLYV|1062|SPDR S&P 600 SMALL CAP VALUE E|71.33
20210202|78464A714|XRT|1555661|SPDR SERIES TR SPDR S&P RETAIL|82.95
20210202|78464A805|SPTM|1070|SPDR PORTFOLIO S&P 1500 COMPOS|46.56
20210202|78464A813|SLY|191|SPDR S&P 600 SMALL CAP ETF|86.06
20210202|808524102|SCHB|28|SCHWAB STRATEGIC TR US BROAD M|92.22
20210202|886364405|SFYF|188|TIDAL ETF TR SOFI 50 ETF|29.51
20210202|921932778|VIOV|8130|VANGUARD S&P SMALL CAP 600 VAL|151.21
20210202|921932794|VIOG|1|VANGUARD S&P SMALL CAP 600 GRO|213.31
20210202|921932828|VIOO|1|VANGUARD S&P SMALL CAP 600 ETF|181.84
20210202|92204A108|VCR|17296|VANGUARD CONSUMER DISCRETIONAR|288.69
20210202|92206C599|VTHR|9922|VANGUARD RUSSELL 3000 ETF|176.36
20210202|92206C649|VTWV|1131|VANGUARD RUSSELL 2000 VALUE ET|123.86
20210202|92206C664|VTWO|898|VANGUARD RUSSELL 2000 ETF|170.15
20210202|922908611|VBR|66844|VANGUARD SMALL-CAP VALUE ETF|147.70
20210202|922908652|VXF|1346|VANGUARD EXTENDED MARKET ETF|172.76
20210202|922908769|VTI|7286|VANGUARD TOTAL STOCK MARKET ET|197.30
20210203|025072885|AVUS|40897|AMERICAN CENTY ETF TR AVANTIS |65.13
20210203|132061201|SYLD|216|CAMBRIA SHAREHOLDER YLD ETF|52.40
20210203|25434V104|DFAU|25961|DIMENSIONAL ETF TR|26.97
20210203|26924G706|GAMR|12558|ETF MANAGERS TR WEDBUSH ETFMG |89.54
20210203|316092204|FDIS|3896|FIDELITY COVINGTON TR MSCI CON|75.93
20210203|35473P876|FLQS|258|FRANKLIN TEMPLETON ETF TR LIBE|34.00
20210203|36467W109|GME|47564|GAMESTOP CORP (HLDG CO) CL A|90.00
20210203|381430602|GSSC|39972|GOLDMAN SACHS ETF TR ACTIVEBET|59.22
20210203|46137V183|EWSC|3514|INVESCO|71.34
20210203|46137V613|PRF|1|INVESCO EXCHANGE-TRADED FD TR |137.39
20210203|46138E180|PSCD|150|INVESCO S&P SMALLCAP CONSUMER |94.44
20210203|46138E453|PBSM|27499|INVESCO ETF TR II PUREBETA MSC|36.04
20210203|46138G664|RWJ|1360|INVESCO EXCHANGE-TRADED FD TR |93.48
20210203|46138J593|OMFS|311|INVESCO EXCHANGE-TRADED SELF-I|37.12
20210203|46138J734|IUSS|269|INVESCO EXCH-TRADED SELF INDX |32.04
20210203|464287150|ITOT|2562|ISHARES CORE S&P TOTAL U.S. ST|88.68
20210203|464287630|IWN|52888|ISHARES RUSSELL2000 VAL ETF|142.32
20210203|464287655|IWM|1711339|ISHARES RUSSELL 2000 ETF|213.61
20210203|464287804|IJR|39065|ISHARES CORE S&P SM CAP ETF|99.57
20210203|464287879|IJS|72|ISHARES S&P SMALLCAP 600 VALUE|87.52
20210203|464287887|IJT|206|ISHARES S&P SMALL CAP 600 GROW|124.43
20210203|464288869|IWC|5288|RUSSELL MICRO CAP ETF|138.27
20210203|46435U663|ESML|125687|ISHARES ESG AWARE MSCI USA SMA|36.55
20210203|46436E544|XJR|230|ISHARES TRESG SCREENED S&P SMA|35.81
20210203|46436E775|STSB|415|ISHARES TR FACTORS US SMALL BL|44.36
20210203|46641Q290|BBSC|2527|JP MORGAN EXC-TRD TR BETABUILD|62.78
20210203|74347R818|SAA|408|PROSHARES ULTRA SMALLCAP600|125.94
20210203|74347R842|UWM|46066|PROSHARES ULTRA RUSSELL 2000|105.86
20210203|74347X294|HDG|488|PROSHARES TRUST - PROSHARES HE|51.41
20210203|74347X799|URTY|1037|PROSHARES TRUST PROSHRS ULTRAP|100.11
20210203|78464A128|VLU|3463|SPDR S&P 1500 VALUE TILT ETF|125.10
20210203|78464A201|SLYG|2331|SPDR S&P 600 SMALL CAP GROWTH |83.23
20210203|78464A300|SLYV|6529|SPDR S&P 600 SMALL CAP VALUE E|71.32
20210203|78464A714|XRT|485989|SPDR SERIES TR SPDR S&P RETAIL|76.14
20210203|78464A805|SPTM|3|SPDR PORTFOLIO S&P 1500 COMPOS|47.19
20210203|78464A813|SLY|3493|SPDR S&P 600 SMALL CAP ETF|86.23
20210203|78468R853|SPSM|359|SPDR PORTFOLIO S&P 600 SMALL C|38.78
20210203|808524607|SCHA|202|SCHWAB STRATEGIC TR US SMALL-C|96.02
20210203|808524771|FNDX|5416|SCHWAB FUNDAMENTAL U S LARGE C|46.64
20210203|808524789|FNDB|100|SCHWAB FUNDAMENTAL U S BROAD M|46.37
20210203|886364405|SFYF|366|TIDAL ETF TR SOFI 50 ETF|29.95
20210203|921932778|VIOV|12499|VANGUARD S&P SMALL CAP 600 VAL|151.16
20210203|921932794|VIOG|1894|VANGUARD S&P SMALL CAP 600 GRO|214.58
20210203|92206C599|VTHR|24522|VANGUARD RUSSELL 3000 ETF|178.91
20210203|92206C664|VTWO|945|VANGUARD RUSSELL 2000 ETF|172.25
20210203|922908611|VBR|1770|VANGUARD SMALL-CAP VALUE ETF|149.28
20210203|922908652|VXF|3981|VANGUARD EXTENDED MARKET ETF|175.92
20210203|922908751|VB|1598|VANGUARD SMALL-CAP ETF|205.64
20210204|025072885|AVUS|63816|AMERICAN CENTY ETF TR AVANTIS |65.30
20210204|25434V104|DFAU|1|DIMENSIONAL ETF TR|27.01
20210204|25460G815|RETL|1405|DIREXION DAILY RETAIL BULL 3X |135.07
20210204|26924G706|GAMR|2367|ETF MANAGERS TR WEDBUSH ETFMG |91.24
20210204|316092204|FDIS|11153|FIDELITY COVINGTON TR MSCI CON|75.64
20210204|33939L100|TILT|231|FLEXSHARES TR|150.76
20210204|35473P876|FLQS|374|FRANKLIN TEMPLETON ETF TR LIBE|34.00
20210204|36467W109|GME|88767|GAMESTOP CORP (HLDG CO) CL A|92.41
20210204|381430602|GSSC|45053|GOLDMAN SACHS ETF TR ACTIVEBET|59.42
20210204|46137V183|EWSC|2928|INVESCO|72.18
20210204|46137V613|PRF|1986|INVESCO EXCHANGE-TRADED FD TR |138.33
20210204|46138E453|PBSM|7201|INVESCO ETF TR II PUREBETA MSC|36.13
20210204|46138J593|OMFS|203|INVESCO EXCHANGE-TRADED SELF-I|37.54
20210204|464287150|ITOT|8726|ISHARES CORE S&P TOTAL U.S. ST|88.85
20210204|464287630|IWN|105|ISHARES RUSSELL2000 VAL ETF|143.21
20210204|464287655|IWM|683323|ISHARES RUSSELL 2000 ETF|214.25
20210204|464287804|IJR|2373|ISHARES CORE S&P SM CAP ETF|99.93
20210204|464287879|IJS|420|ISHARES S&P SMALLCAP 600 VALUE|88.14
20210204|464287887|IJT|2436|ISHARES S&P SMALL CAP 600 GROW|124.49
20210204|464288869|IWC|1458|RUSSELL MICRO CAP ETF|140.22
20210204|46435U663|ESML|153|ISHARES ESG AWARE MSCI USA SMA|36.70
20210204|46436E544|XJR|230|ISHARES TRESG SCREENED S&P SMA|35.88
20210204|46436E775|STSB|415|ISHARES TR FACTORS US SMALL BL|44.59
20210204|46641Q290|BBSC|2679|JP MORGAN EXC-TRD TR BETABUILD|62.99
20210204|67092P607|NUSC|29921|NUVEEN ESG SMALL-CAP ETF|41.26
20210204|74347R818|SAA|439|PROSHARES ULTRA SMALLCAP600|126.87
20210204|74347R842|UWM|12679|PROSHARES ULTRA RUSSELL 2000|106.46
20210204|74347X294|HDG|476|PROSHARES TRUST - PROSHARES HE|51.48
20210204|78464A128|VLU|4640|SPDR S&P 1500 VALUE TILT ETF|126.09
20210204|78464A201|SLYG|6146|SPDR S&P 600 SMALL CAP GROWTH |83.39
20210204|78464A300|SLYV|87|SPDR S&P 600 SMALL CAP VALUE E|71.80
