SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20210219|67092P805|NUDM|4412|NUVEEN ESG INTERNATIONAL DEVEL|30.50
20210219|67092P854|NUHY|3766|NUVEEN ESG HIGH YIELD CORP BON|25.01
20210219|67092P862|NULC|534|NUSHARES ETF TR NUVEEN ESG LAR|37.02
20210219|67092P870|NUBD|6085|NUVEEN ESG U.S. AGGREGATE BOND|26.37
20210219|67092P888|NUEM|4234|NUVEEN ESG EMERGING MARKETS EQ|37.56
20210219|670972108|NQP|2295|NUVEEN PA QUALITY MUN INCOME F|14.23
20210219|67098K107|OMID|99797|OMID HLDGS INC COM PAR $0.0000|0.12
20210219|670980101|NUO|38|NUVEEN OHIO QUALITY MUN INCOME|15.51
20210219|67103B308|OFSSL|269|OFS CAPITAL CORPORATION 6.375%|25.18
20210219|67103B506|OFSSI|400|OFS CAP CORP NT|25.30
20210219|67107W100|OIIM|2101|02MICRO INTERNATIONAL LTD SPON|8.30
20210219|67110P100|OUSM|14205|OSHARES U.S. SMALL-CAP QUALITY|32.58
20210219|67110P407|OUSA|244|OSHARES U.S. QUALITY DIVIDEND |38.48
20210219|67110P506|OEUR|335|OSHARES EUROPE QUALITY DIVIDEN|25.26
20210219|67110P704|OGIG|17112|OSI ETF TRUST OSHARES GLOBAL I|62.50
20210219|67111Q107|OCCI|582|OFS CR CO INC COM (DE)|14.53
20210219|67111Q206|OCCIP|265|OFS CR CO INC PFD SER A|25.50
20210219|67113Q105|OTRA|1158|OTR ACQUISITION CORP CL A|10.38
20210219|67113Q113|OTRAW|2356|OTR ACQUISITION CORP WT EXP 11|1.43
20210219|67113Q204|OTRAU|53|OTR ACQUISITION CORP 1 CL A & |10.92
20210219|671807105|OVLY|1|Oak Valley Bancorp (CA) Common|15.56
20210219|67181A107|OSH|870|OAK STREET HEALTH, INC. (DE)|59.65
20210219|674001300|OAKPRA|2120|OAKTREE CAP GROUP LLC PFD UNIT|26.60
20210219|67402D104|OCSI|41|OAKTREE STRATEGIC INCOME CORP |8.18
20210219|67420T206|OMP|924|OASIS MIDSTREAM PARTNERS LP CO|15.23
20210219|67421W109|OASMY|521|OASMIA PHARMACEUTICAL AB ADR (|1.10
20210219|674870506|OPTT|22977|OCEAN PWR TECHNOLOGIES INC COM|4.36
20210219|675252100|NKWFF|17931|OCEANIC WIND ENERGY INC COM (C|0.14
20210219|67576A100|OCUL|55|OCULAR THERAPEUTIX INC COM|19.52
20210219|67577C105|OCGN|271|OCUGEN INC COM|10.17
20210219|67613M109|ODII|140|ODYSSEY SEMICONDUCTOR|5.00
20210219|67623C109|OPI|218|OFFICE PPTYS INCOME TR COM SHS|24.54
20210219|67623C208|OPINL|259|OFFICE PPTYS INCOME TR SR NT|26.04
20210219|678495102|OKIEY|643|OKI Electric Industry Co Ltd U|8.91
20210219|679295105|OKTA|5|OKTA INC CL A (DE)|284.64
20210219|68062P106|OLMA|805|OLEMA PHARMACEUTICALS INC COM |50.10
20210219|68163W109|OCPNY|67|OLYMPUS CORP SPONS ADR|21.97
20210219|681976106|OLNCF|3637|OMNI-LITE INDS CDA INC (F)|0.74
20210219|68215W107|OMTK|411|OMNITEK ENGINEERING CORP COM (|0.13
20210219|68217M107|OMQS|8332|OMNIQ CORP COM|8.06
20210219|682189105|ON|336|ON SEMICONDUCTOR CORP|39.87
20210219|682310875|ONCY|3105|ONCOLYTICS BIOTECH INC COMMON |3.50
20210219|68232V116|ONTXW|37027|ONCONOVA THERAPEUTICS, INC. WA|0.50
20210219|68232V405|ONTX|25083|ONCONOVA THERAPEUTICS INC COM |1.76
20210219|68234L306|ONCS|12|ONCOSEC MED INC COM PAR $0.000|6.77
20210219|68235J201|ONPH|15805|ONCOLOGY PHARMA INC COM NEW|21.25
20210219|68236H204|ONDS|10000|ONDAS HLDGS INC|12.68
20210219|68236P107|ONCT|87531|ONCTERNAL THERAPEUTICS INC COM|7.53
20210219|68236R103|ONCR|3895|ONCORUS INC|16.19
20210219|68236V104|ATNF|247103|180 LIFE SCIENCES CORP COM|5.20
20210219|68236V112|ATNFW|172|180 LIFE SCIENCES CORP WT PUR |1.08
20210219|68247W109|OSS|845|ONE STOP SYS INC COM (DE)|7.29
20210219|68248A106|OWRDF|4854|ONE WORLD LITHIUM IN (CANADA) |0.10
20210219|68248T105|OCFT|61|ONECONNECT FINL TECHNOLOGY CO |19.93
20210219|68268W103|OMF|1601|ONEMAIN HLDGS INC COM|48.98
20210219|68269G107|ONEM|126|1LIFE HEALTHCARE INC COM (DE) |55.04
20210219|68272B103|OSCN|761|OneScreen Inc Common Stock|0.02
20210219|682736103|OPHLY|1122|Ono Pharmaceutical Co Ltd Unsp|9.62
20210219|68276J102|OSSIF|59|ONESOFT SOLUTIONS, INC. ORDINA|0.62
20210219|68276T100|OPMZ|843769|1PM INDS INC COM STK (CO)|.
20210219|683373104|OTRK|13|ONTRAK INC|72.40
20210219|683712103|OPEN|2169010|OPENDOOR TECHNOLOGIES INC|31.18
20210219|683712111|OPENW|200|OPENDOOR TECHNOLOGIES INC|18.85
20210219|683715106|OTEX|421|OPEN TEXT CORP|46.83
20210219|68373L307|OPGN|1310|OPGEN INC COM PAR $0.01(DE)|2.93
20210219|68375N103|OPK|7986|OPKO HEALTH, INC|5.36
20210219|683797104|OPY|20|OPPENHEIMER HOLDINGS INC CL A |36.95
20210219|683827208|OCC|2|OPTICAL CABLE CORP COM NEW|3.92
20210219|68384X209|OPXS|365|OPTEX SYS HLDGS COM NEW|1.91
20210219|68386J208|OPT|474|OPTHEA LTD SPONSORED ADR NEW (|11.18
20210219|68386M102|OPTI|10257|OPTEC INTL INC|0.31
20210219|68389X105|ORCL|148|ORACLE CORPORATION|62.07
20210219|684023302|OGEN|617569|ORAGENICS INC COM STK|1.20
20210219|68403P203|ORMP|1275|ORAMED PHARMACEUTICALS INC. NE|10.50
20210219|684060106|ORAN|6082|ORANGE SPONSORED ADR|11.83
20210219|68417L107|OCBI|345|Orange County Bancorp, Inc. Co|28.75
20210219|68554V108|OSUR|36336|ORASURE TECHNOLOGIES INC|12.83
20210219|68555P100|ORBC|1210|ORBCOMM, INC COM STK|8.16
20210219|68570P101|ORTX|1648|ORCHARD THERAPEUTICS PLC ADS (|7.50
20210219|68573L107|ORVRF|14694|ORCHID VENTURES INC COM(CANADA|0.05
20210219|685782104|OREAF|6200|OREA MNG CORP (CANADA)|0.09
20210219|68621T102|OBNK|602|ORIGIN BANCORP, INC. COMMON ST|32.90
20210219|686228404|OCLN|1306|ORIGINCLEAR INC COM PAR $0.001|0.15
20210219|686275108|OESX|245|ORION ENERGY SYSTEMS INC COM S|9.62
20210219|68628V308|ORN|612|ORION GROUP HLDGS INC COM(DE) |5.70
20210219|686330101|IX|31|ORIX CORP ADS (REP 5 COM STK) |84.91
20210219|68702W107|WRPSF|1953|ORO X MNG CORP (CANADA)|0.54
20210219|687033100|ORRCF|6200|OROCO RESOURCE CORP ORDINARY S|1.38
20210219|68707R103|EMRRF|8090|OROGEN ROYALTIES INC COM (CAN)|0.22
20210219|68750L102|DNNGY|3018|ORSTED A/S (DENMARK)|54.51
20210219|68827L101|OR|16494|OSISKO GOLD ROYALTIES LTD ORD |11.10
20210219|68828E106|RNGTF|144|OSISKO DEV CORP COM(CANADA)|6.57
20210219|68828L100|OSIIF|5373|OSINO RES CORP (CANADA)|0.87
20210219|688281104|OBNNF|1378|OSISKO MNG INC COM (CANADA)|2.34
20210219|688410208|OSN|2611|OSSEN INNOVATION CO LTD SPONSO|4.88
20210219|68902V107|OTIS|526|OTIS WORLDWIDE CORP COM|63.06
20210219|69036R863|OSG|38075|OVERSEAS SHIPHOLDING GROUP INC|2.06
20210219|690370101|OSTK|779|OVERSTOCK COM INC DEL|97.28
20210219|69047Q102|OVV|16650|OVINTIV INC COM (DE)|20.95
20210219|690732102|OMI|272|OWENS & MINOR INC (HLDG CO)|26.20
20210219|691543300|OXLCO|36|OXFORD LANE CAP CORP PFD STK 7|25.36
20210219|691543508|OXLCM|1771|OXFORD LANE CAP CORP|25.15
20210219|69181V305|OXSQZ|602|OXFORD SQUARE CAP CORP 6.25%|25.20
20210219|69242M203|OSTRU|3323|OYSTER ENTERPRISES ACQ CORP UN|10.32
20210219|69269L104|OZON|40519|OZON HLDGS PLC SPONSORED ADS|61.68
20210219|69290P108|PGSVY|16492|PGS ASA SPONSORED ADR (NORWAY)|0.74
20210219|69290Y109|PAE|7209|PAE INC CLASS A (DE)|9.06
20210219|69290Y117|PAEWW|650|PAE INC WT EXP 02/10/2025|2.26
20210219|69291A100|PHX|98|PHX MINERALS INC CL A (OK)|3.21
20210219|69318G106|PBF|6087|PBF ENERGY INC CL A COM STK (D|11.80
20210219|69318Q104|PBFX|37180|PBF LOGISTICS LP UNIT LTD PART|11.35
20210219|69324R104|PCSB|333|PCSB FINL CORP COM STK (MD)|15.97
20210219|69331C108|PCG|23114|PG&E CORPORATION (HOLDING CO.)|11.76
20210219|69331C140|PCGU|276|PG&E CORP EQUITY UNIT|115.11
20210219|69338J106|PPCCY|1402|PICC Property and Casualty Com|19.36
20210219|69343T107|PJT|20|PJT PARTNERS INC COM STK CL A |71.60
20210219|69344A107|PULS|5850|PGIM ETF TR|49.89
20210219|69344D408|PHI|71785|PLDT INC SPONSORED ADR (PHL)|27.91
20210219|693486102|PMVC|4200|PMV CONSUMER ACQUISITION CORP |10.36
20210219|693506107|PPG|1|PPG INDUSTRIES INC|136.29
20210219|69354N106|PRAA|8|PRA GROUP, INC COM STK|35.66
20210219|69355F102|PPD|6118|PPD INC COM (DE)|36.54
20210219|69355M107|PDO|89365|PIMCO DYNAMIC INCOME|20.75
20210219|69360J552|PSBPRZ|842|PS BUSINESS PKS INC CALIF DEP |25.89
20210219|69360J578|PSBPRY|42|PS BUSINESS PKS INC|25.76
20210219|693656100|PVH|1|PVH CORP COM STK (DE)|91.09
20210219|69370C100|PTC|15|PTC INC COM STK|143.21
20210219|693718108|PCAR|565|PACCAR INC|94.85
20210219|69373Y109|PUYI|2|PUYI INC ADS (CYM)|6.69
20210219|69374H105|PTLC|119|PACER FDS TR TRENDPILOT US LAR|34.15
20210219|69374H402|PEXL|13|PACER FDS TR US EXPORT LEADERS|37.88
20210219|69374H550|PSMD|79|PACER FDS TR SWAN SOS MODERATE|21.12
20210219|69374H568|PSFF|2296|PACER FDS TR SWAN SOS FD OF FD|20.78
20210219|69374H584|PSCX|165|PACER FDS TR SWAN SOS CONSERVA|21.01
20210219|69374H618|SLT|45|PACER FDS TR SALT HIGH TRUBETA|39.80
20210219|69374H626|AFTY|1300|PACER FDS TR CSOP FTSE CHINA A|26.36
20210219|69374H634|USAI|1|PACER FDS TR AMERN ENERGY INDE|20.14
20210219|69374H642|PTBD|956|PACER FDS TR TRENDPILOT U S BO|27.71
20210219|69374H659|HERD|12|PACER FDS TR CASH COWS FD FDS |30.63
20210219|69374H667|BUL|170|PACER FDS TR U S CASH COWS GRO|35.17
20210219|69374H675|TRND|28506|PACER FDS TR TRENDPILOT FD FDS|29.01
20210219|69374H683|PTIN|619|PACER FDS TR TRENDPILOT INTL E|27.78
20210219|69374H709|GCOW|1056|PACER FDS TR GLOBAL CASH COWS |29.79
20210219|69374H725|PAMC|1166|PACER FDS TR LUNT MIDCAP MULTI|35.09
20210219|69374H766|INDS|7091|PACER FDS TR BENCHMARK INDL|37.66
20210219|69374H840|PWS|1452|PACER FDS TR WEALTHSHIELD ETF |30.68
20210219|69374H857|CALF|24358|PACER FDS TR PACER US SMALL CA|36.65
20210219|69375F116|PTKWS|11504|PTK ACQUISITION CORP WT EXP (D|1.00
20210219|694103102|ROYTL|22507|PACIFIC COAST OIL TR|0.15
20210219|694213109|PEMSF|30|PACIFIC EMPIRE MINERALS CORP|0.05
20210219|69434K403|FLRT|1|PACIFIC GLOBAL ETF TR GLOBAL S|49.15
20210219|694552100|PMBC|723|PACIFIC MERCANTILE BANCORP|6.82
20210219|69478X105|PPBI|54|PACIFIC PREMIER BANCORP INC|37.73
20210219|694927104|PWCRF|5900|PACIFIC WILDCAT RES CORP (F)|.
20210219|695263103|PACW|295|PACWEST BANCORP COMMON STK|35.61
20210219|69608A108|PLTR|20306143|PALANTIR TECHNOLOGIES INC CL A|25.17
20210219|697435105|PANW|961|PALO ALTO NETWORKS, INC|390.53
20210219|69764K106|PALT|58|PALTALK INC COM|2.19
20210219|697660207|PAM|3428|PAMPA ENERGIA S.A. (AR)|14.61
20210219|69807K105|DQJCY|43|PAN PAC INTL HLDGS CORP ADR (J|24.54
20210219|69832A205|PCRFY|90|PANASONIC CORP ADR (REP 1 SHR |13.76
20210219|69833Q100|PBLA|6170|PANBELA THERAPEUTICS INC COM (|5.27
20210219|69834N106|PUCCF|8302|PANCONTINENTAL RES CORP COM(CA|0.09
20210219|69888T207|PARR|10|PAR PACIFIC HOLDINGS INC|15.86
20210219|69924M109|PZG|335523|PARAMOUNT GOLD NEV CORP COM|1.20
20210219|699320206|PRMRF|960|PARAMOUNT RESOURCES LTD CLASS |8.40
20210219|69938L105|PTNYF|704|PARCELPAL TECHNOLOGY INC COM (|0.17
20210219|69946T207|TEUM|1622|PARETEUM CORP COM NEW|0.56
20210219|700517105|PK|1256|PARK HOTELS & RESORTS INC COM |20.24
20210219|700658107|PRK|11|PARK NATIONAL CORP|116.06
20210219|700666100|PKOH|1364|PARK OHIO HOLDING CORP|30.78
20210219|70211M109|PTNR|1897|PARTNERS COMMUNICATIONS CO LTD|4.73
20210219|70214M114|PVVWF|326|PARTNERS VALUE INVTS INC WT EX|4.17
20210219|702141102|ID|8|PARTS ID INC CL A|8.90
20210219|702149105|PRTY|919|PARTY CITY HOLDCO INC COM STK |8.17
20210219|702712100|PASG|11773|PASSAGE BIO INC|21.46
20210219|70285Y104|PSSR|139|PASSUR AEROSPACE, INC. COMMON |0.80
20210219|703343103|PATK|24|PATRICK INDUSTRIES INC|80.44
20210219|70434P103|PAYA|9164|PAYA HLDGS INC CL A (DE)|12.36
20210219|70438V106|PCTY|5|PAYLOCITY HOLDING CORP COM STK|198.15
20210219|70451A104|PAYS|336|PAYSIGN INC COM (NV)|4.85
20210219|704551100|BTU|1291|PEABODY ENERGY CORP NEW COM PA|3.89
20210219|70465T107|PDSB|3004|PDS BIOTECHNOLOGY CORP COM (DE|4.85
20210219|70470F100|PKKFF|4292|PEAK FINTECH GROUP INC|2.30
20210219|705015105|PSO|971|PEARSON PLC ADR(RP 1ORD25PEN) |10.57
20210219|70509V407|PEBPRC|193|PEBBLEBROOK HOTEL TR PFD SER C|23.13
20210219|70509V506|PEBPRD|222|PEBBLEBROOK HOTEL TR PFD SHS B|23.25
20210219|70509V605|PEBPRE|166|PEBBLEBROOK HOTEL TR CUM RED P|23.20
20210219|70538A101|PBBSF|5274|PEEKABOO BEANS INC (CANADA)|0.05
20210219|705573103|PEGA|3780|PEGASYSTEMS INC|143.11
20210219|70614W100|PTON|6117|PELOTON INTERACTIVE INC CL A C|138.45
20210219|706327103|PBA|1234|PEMBINA PIPELINE COR ORD SHS (|27.45
20210219|707569109|PENN|2557|PENN NATL GAMING INC|115.66
20210219|708062401|PNNTG|995|PENNANTPARK INVT CORP NTS DTD0|25.32
20210219|709102107|PEI|31959|PENN REAL ESTATE INVST TST SBI|2.17
20210219|709102503|PEIPRB|361|PENNSYLVANIA REAL ESTATE INVT |10.81
20210219|709102701|PEIPRD|809|PENNSYLVANIA REAL ES|10.30
20210219|70931T103|PMT|1|PENNYMAC MTG INVT TR COM|18.58
20210219|70931T301|PMTPRA|21|PENNYMAC MTG INVT TR|25.49
20210219|70975L107|PEN|154|PENUMBRA INC COM STK (DE)|277.61
20210219|710311101|PBCO|37|PEOPLES BANK OC COMMERCE(ORG) |13.95
20210219|711040105|PFIS|123|PEOPLES FINL SVCS CORP|39.01
20210219|712704204|PBCTP|731|PEOPLES UTD FINL INC PERP PFD |27.67
20210219|71363P106|PRDO|100|PERDOCEO ED CORP|13.44
20210219|71377E105|PFMT|8542|PERFORMANT FINL CORP COM STK (|1.47
20210219|713895100|PCPC|293|PERIPHAS CAP PARTNERING CORP|25.93
20210219|713895209|PCPCU|42|PERIPHAS CAP PARTN CORP|26.51
20210219|714203106|ILPMY|68|PERMANENT TSB GROUP HOLDINGS P|1.24
20210219|714236106|PBT|148|PERMIAN BASIN RTY TR UNIT BEN |4.31
20210219|71425H100|PVL|12133|PERMIANVILLE RTY TR TR UNIT (D|1.83
20210219|714254109|PRT|143|PERMROCK RTY TR TR UNIT|4.50
20210219|714264207|PDRDY|134|PERNOD RICARD SA SPON ADR|39.96
20210219|714266103|MDRPD|17741|PERPETUA RES CORP (CANADA)|8.10
20210219|71531R117|PSTHWS|4627|PERSHING SQUARE TONTINE HOLDIN|15.71
20210219|715347100|PRSP|15308|PERSPECTA INC COM|29.04
20210219|71639T106|PETQ|1251|PETIQ INC COM CL A|34.24
20210219|716421102|PAIC|156|PETRA ACQUISITION INC COM|10.37
20210219|716421110|PAICW|23555|PETRA ACQUISITION INC WT EXP 5|1.24
20210219|71646E100|PTR|126|PETROCHINA CO LTD ADS(RP100 H |34.98
20210219|71654V408|PBR|1212|PETRO BRAS SA PETROBAS ADS (EA|10.82
20210219|71674X103|PFWIQ|68414|PETRONE WORLDWIDE INC COM STK |.
20210219|71677J101|PTALF|1229|PETROTAL CORP (CANADA)|0.26
20210219|71678B107|PQEFF|130073|PETROTEQ ENERGY INC (CANADA)|0.05
20210219|71716E105|PHAR|118|PHARMING GROUP N V ADR (NLD)|13.79
20210219|717224109|PHAS|25|PHASEBIO PHARMACEUTICALS INC C|4.35
20210219|71742W202|PFXNL|142|PHENIXFIN CORP SR NT 06.125% 0|25.27
20210219|718172109|PM|49|PHILIP MORRIS INTL;COM STK NPV|86.33
20210219|718549207|PSXP|7100|PHILLIPS 66 PARTNERS LP COM UN|26.00
20210219|71880W105|PHIOW|1619|PHIO PHARMACEUTICALS CORP WT E|0.67
20210219|71880W303|PHIO|106091|PHIO PHARMACEUTICALS CORP COM |4.05
20210219|71910C103|FENG|22684|PHOENIX NEW MEDIA LTD SPONSORE|2.22
20210219|719156101|DNK|10973|PHOENIX TREE HLDGS LTD SPONSOR|3.54
20210219|71943U104|DOC|25|PHYSICIANS RLTY TR COM|17.61
20210219|71944F106|PHR|1|PHREESIA INC COM (DE)|72.00
20210219|71948P100|PHUN|14617|PHUNWARE INC COM|2.42
20210219|71948P118|PHUNW|3250|PHUNWARE INC WT EXP 12/26/23|0.68
20210219|720162106|PLL|541|PIEDMONT LITHIUM LTD SPONSORED|54.62
20210219|720190206|PDM|3|PIEDMONT OFFICE REALTY TRUST, |16.71
20210219|721006104|PGENY|139|PIGEON CORPORATION UNSPONSORED|9.95
20210219|72147K108|PPC|549|PILGRIMS PRIDE CORP NEW COM ST|22.61
20210219|72200R107|PMF|2141|PIMCO MUNICIPAL INC FD|14.25
20210219|72200W106|PML|694|PIMCO MUNICIPAL INCOME FD II|15.00
20210219|72201B101|PTY|2933|PIMCO CORPORATE & INCOME|17.98
20210219|72201E105|PYN|740|PIMCO NEW YORK MUNICIPAL INCOM|9.27
20210219|72201R205|STPZ|5|PIMCO ETF TR 1-5 YR US TIPS IN|54.49
20210219|72201R304|LTPZ|130|PIMCO ETF TR 15+ YR US TIPS IN|83.72
20210219|72201R643|EMNT|3332|PIMCO ETF TR ENHANCED SHORT MA|100.77
20210219|72201R783|HYS|24|PIMCO ETF TR 1-5 YR HIGH YIELD|98.76
20210219|72201R817|CORP|2376|PIMCO INVESTMENT GRADE CORP BD|114.51
20210219|72201R833|MINT|809|PIMCO ETF TR ENHANCED SHT MATU|102.15
20210219|72201R866|MUNI|20201|PIMCO ETF TR INTER MUN BD ACTI|56.85
20210219|72201R874|SMMU|4033|PIMCO ETF TR SHT TERM MUN BD A|51.53
20210219|72201T342|RAFE|109|PIMCO EQUITY SER RAFI ESG U S |27.42
20210219|722014107|PHK|9587|PIMCO HIGH INCOME FUND SBI|6.23
20210219|72202L363|MFUS|96|PIMCO RAFI DYNAMIC MULTI-FACTO|35.48
20210219|72202L371|MFDX|260|PIMCO RAFI DYNAMIC MULTI-FACTO|28.39
20210219|722524105|PIFYF|111956|PINE CLIFF ENERGY LIMITED|0.26
20210219|722615119|PIPPWS|10556|PINE IS ACQUISITION CORP WT EX|3.29
20210219|72341W106|PIAHY|137|PING AN HEALTHCARE & (CAYMAN I|33.00
20210219|72346K107|PBNK|135|PINNALCE BANK GILROY CA|11.00
20210219|72346Q104|PNFP|4|PINNACLE FINANCIAL PTNRS INC|78.42
20210219|72352G107|PT|23470|PINTEC TECHNOLOGY HLDGS LTD SP|2.10
20210219|72352L106|PINS|2184|PINTEREST INC CL A|85.99
20210219|723653101|HNW|3540|PIONEER DIVERSIFIED HIGH INCOM|14.79
20210219|72582M205|PICCU|1000|PIVOTAL INVT CORP III UNIT 1 C|10.61
20210219|726503105|PAA|86804|PLAINS ALLAMERICAN PIPELINE|8.18
20210219|72703D100|PLPL|53379|PLANDAI BIOTECHNOLOGY, INC. CO|.
20210219|72703H101|PLNT|580|PLANET FITNESS, INC CLASS A CO|79.77
20210219|72703U102|PLAG|12023|PLANET GREEN HLDGS CORP COM ST|3.30
20210219|72724R104|VGANF|16|PLANT & CO BRANDS LT COM (CANA|0.39
20210219|727493108|PLT|21|PLANTRONICS INC|39.49
20210219|72764B100|PLUUF|29701|PLATEAU ENERGY METALS INC (CAN|0.62
20210219|72765Q882|PLG|185241|PLATINUM GROUP METALS LTD COM |5.00
20210219|728123100|PLGNF|30084|PLAYGON GAMES INC (CANADA)|0.37
20210219|72814K100|PYTCY|300|PLAYTECH PLC AMERICAN DEPOSITA|13.44
20210219|72814P109|PLBY|108679|PLBY GROUP, INC. COM STK|14.50
20210219|72919P202|PLUG|57318|PLUG POWER INC COM STK (DE)|50.23
20210219|730843208|PCOM|26|POINTS INTERNATIONAL LTD. COMM|15.03
20210219|73102V105|POLA|26559|POLAR PWR INC. COM|14.08
20210219|731068102|PII|110|POLARIS INC.|117.29
20210219|731094108|PTE|212424|POLARITYTE INC COM (DE)|1.59
20210219|731916409|PLM|1116|POLYMET MINING CORP (F)|4.34
20210219|733245104|PRCH|3671|PORCH GROUP INC|20.48
20210219|733245112|PRCHW|31|PORCH GROUP INC WT EXP 12/23/2|8.84
20210219|73328P106|POAHY|14366|PORSCHE AUTOMOBILE HOLDING SE |7.64
20210219|73688F102|PTMN|1|PORTMAN RIDGE FIN CORP COM (DE|2.12
20210219|73751Y103|PMBY|62387|POSTD MERCHANT BANQUE COM|0.03
20210219|737630103|PCH|14|POTLATCHDELTIC CORPORATION COM|51.79
20210219|739128106|POWL|333|POWELL INDUSTRIES INC|28.38
20210219|739239101|PWCDF|1425|POWER CORP CANADA|24.44
20210219|73933H101|PW|653|POWER REIT COM SHS OF BENEFICI|41.99
20210219|73934B400|PWWBF|2459|POWERBRAND SOLUTIONS INC COM N|0.47
20210219|73938H106|PSTO|1101|POWERSTORM HOLDINGS, INC. COMM|0.11
20210219|73941X593|PYS|417|PPLUS TRUST SERIES RRD-1 TR CT|21.75
20210219|73942H100|PRDSY|22|PRADA SPA UNSPON ADR (ITALY)|12.85
20210219|74006W108|PRAX|18|PRAXIS PRECISION MEDICINES INC|52.02
20210219|74017N105|PGEN|55630|PRECIGEN INC COM STK (VA)|7.80
20210219|74019L503|PRPO|2065|PRECIPIO INC COM NEW (DE)|3.19
20210219|74022D407|PDS|151|PRECISION DRILLING CORP COM NE|22.98
20210219|74051D104|PIRGF|28331|PREMIER GOLD MINES LTD COM SHS|2.47
20210219|740536107|PMOIY|2669|PREMIER OIL PLC SPONS ADR|0.38
20210219|74102L303|SQFT|414|PRESIDIO PPTY TR INC CLASS A N|3.96
20210219|74141E104|PRVCF|15394|PREVECEUTICAL MED INC COM (CAN|0.03
20210219|74144T108|TROW|478|T-ROWE PRICE GROUP INC|160.00
20210219|74164F103|PRIM|348|PRIMORIS SVCS CORP COM STK (DE|31.43
20210219|74164R107|PMHG|8|PRIME MERIDIAN HLDG CO COM|18.00
20210219|74167M105|PRMNF|3096|PRIME MNG CORP COM (CAN)|1.63
20210219|74167P108|PRMW|14947|PRIMO WTR CORP CDA COM (CAN)|15.73
20210219|74255Y102|YLD|23|PRINCIPAL EXCHANGE-TRADED FDS |40.24
20210219|74255Y201|PSET|34|PRINCIPAL EXCHANGE-TRADED FUND|47.71
20210219|74255Y409|BTEC|632|PRINCIPAL ETF PRINCIPAL HEALTH|65.90
20210219|74255Y508|GENY|49507|PRINCIPAL ETF PRINCIPAL MILLEN|66.12
20210219|74255Y607|PSC|125|PRINCIPAL ETF U.S. SMALL-CAP M|41.83
20210219|74255Y797|PDEV|1115|PRIN EXCH-TRADED FDS INTL MULT|29.67
20210219|74255Y821|IG|1457|PRINCIPAL FDS PRINCIPAL INVT G|26.75
20210219|74255Y870|USMC|1852|PRINCIPAL ETF U S MEGA-CAP|36.68
20210219|74255Y888|PREF|4425|PRINCIPAL SPECTRUM PFD SECS AC|20.67
20210219|74267C106|PRA|20|PROASSURANCE CP (HLG CO)|23.53
20210219|742718109|PG|4313|PROCTER & GAMBLE;COM NPV|129.53
20210219|74273V106|PROBF|9000|PROBE METALS INC COM|1.14
20210219|74274F100|PBAM|186|PRIVATE BANCORP OF A|21.00
20210219|74274K109|PBYA|9999|PROBILITY MEDIA CORP|.
20210219|74274W103|PRIFPRA|294|PRIORITY INCOME FD INC TERM PF|24.46
20210219|74274W822|PRIFPRF|100|PRIORITY INCOME FD INC SER F T|24.52
20210219|74274W830|PRIFPRE|908|PRIORITY INCOME FD INC SER E T|24.38
20210219|74275C205|PCSA|2400|PROCESSA PHARMACEUTICALS INC C|10.50
20210219|74275N201|PMGMU|2272|PRIVETERRA ACQUISITION CORP UN|10.35
20210219|74312Y202|IPDN|52922|PROFESSIONAL DIVERSITY NETWORK|4.12
20210219|74319F107|PROG|4012|PROGENITY, INC COM STK|5.34
20210219|74327P204|PGRWU|177191|PROGRESS ACQ CORP UNIT 1 CL A |10.30
20210219|743312100|PRGS|23|PROGRESS SOFTWARE CORP (DE)|44.92
20210219|743315103|PGR|157501|PROGRESSIVE CORP|88.10
20210219|74332G108|RXMD|188181|PROGRESSIVE CARE INC COM STK (|0.11
20210219|74340E103|PGNY|310|PROGYNY INC COM|49.03
20210219|74345W108|PRPH|500|PROPHASE LABS INC COM STK (DE)|10.09
20210219|74346M109|ARFXF|8847|PROMIS NEUROSCIENCES INC COM S|0.11
20210219|74346Y103|PRO|420|PROS HOLDINGS, INC|47.08
20210219|74347B169|ONLN|13020|PROSHARES TR ONLINE RETAIL ETF|89.67
20210219|74347B185|SEF|4082|PROSHARES SHORT FINANCIALS ETF|14.97
20210219|74347B201|TBT|225941|PROSHARES ULTRASHORT 20+YEAR T|19.21
20210219|74347B235|DOG|66|PROSHARES SHORT DOW30 ETF NEW |37.85
20210219|74347B276|DXD|49|PROSHARES TR ULTRASHORT DOW30 |11.64
20210219|74347B284|EEV|134|PROSHARES TR ULTRASHORT MSCI E|14.48
20210219|74347B292|BZQ|17525|PROSHARES TR ULTRASHORT MSCI B|8.91
20210219|74347B318|SPXB|947|PROSHARES TR|91.70
20210219|74347B375|CLIX|84|PROSHARES TR LONG ONLINE/SHORT|100.44
20210219|74347B383|SDS|39162|PROSHARES TR ULTRASHORT S&P 50|11.25
20210219|74347B490|UBR|149|PROSHARES TR ULTRA MSCI BRAZIL|32.28
20210219|74347B532|FUT|2177|PROSHARES TR MANAGED FUTURES S|41.22
20210219|74347B557|SPXT|100|PROSHARES TR S&P 500 EX TECHNO|67.19
20210219|74347B573|SPXN|57|PROSHARES TR S&P 500 EX FINLS |83.26
